Cusip, Name      
30225VAF4, EXTRA SPACE STORAGE 
30225VAG2, EXTRA SPACE STORAGE 
30225VAH0, EXTRA SPACE STORAGE 
30225VAJ6, EXTRA SPACE STORAGE 
30225VAK3, EXTRA SPACE STORAGE 
30231GAC6, EXXON MOBIL CORP    
30231GAF9, EXXON MOBIL CORP    
30231GAN2, EXXON MOBIL CORP    
30231GAT9, EXXON MOBIL CORP    
30231GAW2, EXXON MOBIL CORP    
30231GAY8, EXXON MOBIL CORP    
30231GAZ5, EXXON MOBIL CORP    
30231GBC5, EXXON MOBIL CORP    
30231GBD3, EXXON MOBIL CORP    
30231GBE1, EXXON MOBIL CORP    
30231GBF8, EXXON MOBIL CORP    
30231GBG6, EXXON MOBIL CORP    
30231GBH4, EXXON MOBIL CORP    
30231GBJ0, EXXON MOBIL CORP    
30231GBK7, EXXON MOBIL CORP    
30231GBM3, EXXON MOBIL CORP    
30231GBN1, EXXON MOBIL CORP    
302445AE1, TELEDYNE FLIR LLC   
302491AS4, FMC CORP            
302491AT2, FMC CORP            
302491AU9, FMC CORP            
302491AV7, FMC CORP            
302491AW5, FMC CORP            
302491AX3, FMC CORP            
302491AY1, FMC CORP            
302520AC5, F N B CORP          
30254WAP4, FMS WERTMANAGEMENT  
302635AD9, FS KKR CAP CORP     
302635AE7, FS KKR CAP CORP     
302635AG2, FS KKR CAP CORP     
302635AH0, FS KKR CAP CORP     
302635AJ6, FS KKR CAP CORP     
302635AK3, FS KKR CAP CORP     
302635AL1, FS KKR CAP CORP     
30303M8G0, META PLATFORMS INC  
30303M8H8, META PLATFORMS INC  
30303M8J4, META PLATFORMS INC  
30303M8K1, META PLATFORMS INC  
30303M8L9, META PLATFORMS INC  
30303M8M7, META PLATFORMS INC  
30303M8N5, META PLATFORMS INC  
30303M8Q8, META PLATFORMS INC  
30303M8R6, META PLATFORMS INC  
303075AA3, FACTSET RESH SYS INC
303075AB1, FACTSET RESH SYS INC
303901AB8, FAIRFAX FINL HLDGS  
303901AE2, FAIRFAX FINL HLDGS  
303901BB7, FAIRFAX FINL HLDGS  
303901BF8, FAIRFAX FINL HLDGS  
303901BJ0, FAIRFAX FINL HLDGS  
303901BL5, FAIRFAX FINL HLDGS  
307811DW6, FARMERS &MERCHANTS  
307811EB1, FARMERS &MERCHANTS  
308863AK5, FARMERS &MERCHANTS  
310336DE9, ARCADIAN BK ALBERT  
3128X0AZ2, FEDERAL HOME LN MTG 
3128X74S0, FEDERAL HOME LN MTG 
3128X75U4, FEDERAL HOME LN MTG 
3128X9MF4, FEDERAL HOME LN MTG 
3130A0F70, FEDERAL HOME LOAN   
3130A0XE5, FEDERAL HOME LOAN   
3130A1XJ2, FEDERAL HOME LOAN   
3130A2UW4, FEDERAL HOME LOAN   
3130A2VE3, FEDERAL HOME LOAN   
3130A3GE8, FEDERAL HOME LOAN   
3130A3VC5, FEDERAL HOME LOAN   
3130A3VD3, FEDERAL HOME LOAN   
3130A4CH3, FEDERAL HOME LOAN   
3130A5DA4, FEDERAL HOME LOAN   
3130A5VW6, FEDERAL HOME LOAN   
3130A67F8, FEDERAL HOME LOAN   
3130A6C70, FEDERAL HOME LOAN   
3130A6ZQ3, FEDERAL HOME LOAN   
3130A7BA2, FEDERAL HOME LOAN   
3130A7PH2, FEDERAL HOME LOAN   
3130A8HK2, FEDERAL HOME LOAN   
3130A8XY4, FEDERAL HOME LOAN   
3130A8ZQ9, FEDERAL HOME LOAN   
3130A9YY1, FEDERAL HOME LOAN   
3130AAAG3, FEDERAL HOME LOAN   
3130AAGU6, FEDERAL HOME LOAN   
3130AAHE1, FEDERAL HOME LOAN   
3130AAUF3, FEDERAL HOME LOAN   
3130AB3H7, FEDERAL HOME LOAN   
3130AD7C0, FEDERAL HOME LOAN   
3130ADRH7, FEDERAL HOME LOAN BA
3130AEB25, FEDERAL HOME LOAN BA
3130AEB74, FEDERAL HOME LOAN BA
3130AEBV1, FEDERAL HOME LOAN BA
3130AERV4, FEDERAL HOME LOAN   
3130AES68, FEDERAL HOME LOAN BA
3130AEYE4, FEDERAL HOME LOAN   
3130AF3Z8, FEDERAL HOME LOAN   
3130AFEC7, FEDERAL HOME LOAN BA
3130AFFX0, FEDERAL HOME LOAN BA
3130AFVY0, FEDERAL HOME LOAN BA
3130AFW94, FEDERAL HOME LOAN BA
3130AG3X1, FEDERAL HOME LOAN BA
3130AGDY8, FEDERAL HOME LOAN BA
3130AGFP5, FEDERAL HOME LOAN BA
3130AGMT9, FEDERAL HOME LOAN BA
3130AGUS2, FEDERAL HOME LOAN   
3130AGUW3, FEDERAL HOME LOAN BA
3130AH6Y4, FEDERAL HOME LOAN BA
3130AHHB2, FEDERAL HOME LOAN BA
3130AHHC0, FEDERAL HOME LOAN BA
3130AHHU0, FEDERAL HOME LOAN BA
3130AHL27, FEDERAL HOME LOAN BA
3130AHNR0, FEDERAL HOME LOAN BA
3130AHX40, FEDERAL HOME LOAN BA
3130AHYJ6, FEDERAL HOME LOAN BA
3130AJBZ1, FEDERAL HOME LOAN BA
3130AJHU6, FEDERAL HOME LOAN BA
3130AJJT7, FEDERAL HOME LOAN   
3130AJKC2, FEDERAL HOME LOAN   
3130AJKW8, FEDERAL HOME LOAN   
3130AJLW7, FEDERAL HOME LOAN   
3130AJMA4, FEDERAL HOME LOAN BA
3130AJP86, FEDERAL HOME LOAN BA
3130AJRR2, FEDERAL HOME LOAN BA
3130AJSR1, FEDERAL HOME LOAN BA
3130AJWK1, FEDERAL HOME LOAN BA
3130AJX20, FEDERAL HOME LOAN BA
3130AJX95, FEDERAL HOME LOAN BA
3130AJXE4, FEDERAL HOME LOAN BA
3130AJXH7, FEDERAL HOME LOAN BA
3130AJZA0, FEDERAL HOME LOAN BA
3130AK3V6, FEDERAL HOME LOAN BA
3130AK5E2, FEDERAL HOME LOAN BA
3130AK5J1, FEDERAL HOME LOAN BA
3130AK5K8, FEDERAL HOME LOAN BA
3130AK5Y8, FEDERAL HOME LOAN BA
3130AK6M3, FEDERAL HOME LOAN BA
3130AKAY2, FEDERAL HOME LOAN   
3130AKAZ9, FEDERAL HOME LOAN BA
3130AKB70, FEDERAL HOME LOAN BA
3130AKB96, FEDERAL HOME LOAN   
3130AKC46, FEDERAL HOME LOAN BA
3130AKCT1, FEDERAL HOME LOAN BA
3130AKFA9, FEDERAL HOME LOAN BA
3130AKFB7, FEDERAL HOME LOAN BA
3130AKFJ0, FEDERAL HOME LOAN BA
3130AKFP6, FEDERAL HOME LOAN BA
3130AKG75, FEDERAL HOME LOAN   
3130AKGB6, FEDERAL HOME LOAN BA
3130AKGG5, FEDERAL HOME LOAN BA
3130AKGR1, FEDERAL HOME LOAN BA
3130AKJ23, FEDERAL HOME LOAN BA
3130AKJW7, FEDERAL HOME LOAN BA
3130AKK54, FEDERAL HOME LOAN   
3130AKKR6, FEDERAL HOME LOAN BA
3130AKLK0, FEDERAL HOME LOAN   
3130AKLS3, FEDERAL HOME LOAN BA
3130AKLU8, FEDERAL HOME LOAN   
3130AKM45, FEDERAL HOME LOAN   
3130AKML7, FEDERAL HOME LOAN   
3130AKMV5, FEDERAL HOME LOAN   
3130AKNC6, FEDERAL HOME LOAN   
3130AKP59, FEDERAL HOME LOAN   
3130AKPD2, FEDERAL HOME LOAN BA
3130AKPZ3, FEDERAL HOME LOAN BA
3130AKQ25, FEDERAL HOME LOAN   
3130AKQ82, FEDERAL HOME LOAN   
3130AKQN9, FEDERAL HOME LOAN   
3130AKQX7, FEDERAL HOME LOAN   
3130AKQZ2, FEDERAL HOME LOAN BA
3130AKRN8, FEDERAL HOME LOAN BA
3130AKRV0, FEDERAL HOME LOAN   
3130AKWM4, FEDERAL HOME LOAN BA
3130AKXG6, FEDERAL HOME LOAN BA
3130AKXJ0, FEDERAL HOME LOAN BA
3130AKXP6, FEDERAL HOME LOAN BA
3130AKYB6, FEDERAL HOME LOAN BA
3130AKYD2, FEDERAL HOME LOAN BA
3130AKZ25, FEDERAL HOME LOAN BA
3130AKZR0, FEDERAL HOME LOAN BA
3130AKZV1, FEDERAL HOME LOAN BA
3130AKZW9, FEDERAL HOME LOAN BA
3130AL2V5, FEDERAL HOME LOAN BA
3130AL3S1, FEDERAL HOME LOAN BA
3130AL3X0, FEDERAL HOME LOAN BA
3130AL4B7, FEDERAL HOME LOAN BA
3130AL5M2, FEDERAL HOME LOAN BA
3130AL5S9, FEDERAL HOME LOAN BA
3130AL7D0, FEDERAL HOME LOAN BA
3130AL7M0, FEDERAL HOME LOAN BA
3130ALCE2, FEDERAL HOME LOAN BA
3130ALCJ1, FEDERAL HOME LOAN BA
3130ALD35, FEDERAL HOME LOAN BA
3130ALDT8, FEDERAL HOME LOAN BA
3130ALDV3, FEDERAL HOME LOAN BA
3130ALE91, FEDERAL HOME LOAN BA
3130ALEM2, FEDERAL HOME LOAN BA
3130ALEY6, FEDERAL HOME LOAN BA
3130ALGB4, FEDERAL HOME LOAN BA
3130ALHH0, FEDERAL HOME LOAN BA
3130ALJ39, FEDERAL HOME LOAN BA
3130ALJ96, FEDERAL HOME LOAN BA
3130ALJN5, FEDERAL HOME LOAN BA
3130ALKM5, FEDERAL HOME LOAN BA
3130ALL51, FEDERAL HOME LOAN BA
3130ALLA0, FEDERAL HOME LOAN BA
3130ALLE2, FEDERAL HOME LOAN BA
3130ALLP7, FEDERAL HOME LOAN BA
3130ALMB7, FEDERAL HOME LOAN BA
3130ALMM3, FEDERAL HOME LOAN BA
3130ALNT7, FEDERAL HOME LOAN BA
3130ALSS4, FEDERAL HOME LOAN BA
3130ALUF9, FEDERAL HOME LOAN BA
3130ALUQ5, FEDERAL HOME LOAN BA
3130ALVZ4, FEDERAL HOME LOAN BA
3130ALZQ0, FEDERAL HOME LOAN BA
3130AM6D9, FEDERAL HOME LOAN BA
3130AM6H0, FEDERAL HOME LOAN BA
3130AM6Q0, FEDERAL HOME LOAN BA
3130AM6X5, FEDERAL HOME LOAN BA
3130AM6Z0, FEDERAL HOME LOAN BA
3130AM7F3, FEDERAL HOME LOAN BA
3130AMAC6, FEDERAL HOME LOAN BA
3130AMBE1, FEDERAL HOME LOAN BA
3130AMET5, FEDERAL HOME LOAN BA
3130AMF23, FEDERAL HOME LOAN BA
3130AMFV9, FEDERAL HOME LOAN BA
3130AMH54, FEDERAL HOME LOAN BA
3130AMK50, FEDERAL HOME LOAN BA
3130AMK92, FEDERAL HOME LOAN BA
3130AMKE1, FEDERAL HOME LOAN BA
3130AMKJ0, FEDERAL HOME LOAN BA
3130AMMG4, FEDERAL HOME LOAN BA
3130AMMZ2, FEDERAL HOME LOAN BA
3130AMNH1, FEDERAL HOME LOAN BA
3130AMPE6, FEDERAL HOME LOAN BA
3130AMT28, FEDERAL HOME LOAN BA
3130AMTL6, FEDERAL HOME LOAN BA
3130AMUF7, FEDERAL HOME LOAN BA
3130AMUU4, FEDERAL HOME LOAN BA
3130AMUX8, FEDERAL HOME LOAN BA
3130AMVN9, FEDERAL HOME LOAN BA
3130AMWU2, FEDERAL HOME LOAN BA
3130AMY97, FEDERAL HOME LOAN BA
3130AMYC0, FEDERAL HOME LOAN BA
3130AN4N7, FEDERAL HOME LOAN BA
3130AN4T4, FEDERAL HOME LOAN BA
3130AN5F3, FEDERAL HOME LOAN BA
3130AN7G9, FEDERAL HOME LOAN BA
3130ANE48, FEDERAL HOME LOAN BA
3130ANEM8, FEDERAL HOME LOAN BA
3130ANGJ3, FEDERAL HOME LOAN BA
3130ANGM6, FEDERAL HOME LOAN BA
3130ANGN4, FEDERAL HOME LOAN BA
3130ANGW4, FEDERAL HOME LOAN BA
3130ANJB7, FEDERAL HOME LOAN BA
3130ANKR0, FEDERAL HOME LOAN BA
3130ANKV1, FEDERAL HOME LOAN BA
3130ANL24, FEDERAL HOME LOAN BA
3130ANLW8, FEDERAL HOME LOAN BA
3130ANM72, FEDERAL HOME LOAN BA
3130ANNK2, FEDERAL HOME LOAN BA
3130ANPJ3, FEDERAL HOME LOAN BA
3130ANQZ6, FEDERAL HOME LOAN BA
3130ANRL6, FEDERAL HOME LOAN BA
3130ANTD2, FEDERAL HOME LOAN BA
3130ANW89, FEDERAL HOME LOAN BA
3130ANXU9, FEDERAL HOME LOAN BA
3130ANXX3, FEDERAL HOME LOAN BA
3130ANZL7, FEDERAL HOME LOAN BA
3130AP3P8, FEDERAL HOME LOAN BA
3130AP3W3, FEDERAL HOME LOAN BA
3130AP4D4, FEDERAL HOME LOAN BA
3130AP5A9, FEDERAL HOME LOAN BA
3130APAB1, FEDERAL HOME LOAN BA
3130APAC9, FEDERAL HOME LOAN BA
3130APB79, FEDERAL HOME LOAN BA
3130APB87, FEDERAL HOME LOAN BA
3130APBB0, FEDERAL HOME LOAN BA
3130APD51, FEDERAL HOME LOAN BA
3130APD69, FEDERAL HOME LOAN BA
3130APDV4, FEDERAL HOME LOAN BA
3130APEF8, FEDERAL HOME LOAN BA
3130APF91, FEDERAL HOME LOAN BA
3130APFS9, FEDERAL HOME LOAN BA
3130APGD1, FEDERAL HOME LOAN BA
3130APGN9, FEDERAL HOME LOAN BA
3130APGT6, FEDERAL HOME LOAN BA
3130APGY5, FEDERAL HOME LOAN BA
3130APJ55, FEDERAL HOME LOAN BA
3130APJK2, FEDERAL HOME LOAN BA
3130APJX4, FEDERAL HOME LOAN BA
3130APK46, FEDERAL HOME LOAN BA
3130APK79, FEDERAL HOME LOAN BA
3130APKK0, FEDERAL HOME LOAN BA
3130APKV6, FEDERAL HOME LOAN BA
3130APLN3, FEDERAL HOME LOAN BA
3130APLR4, FEDERAL HOME LOAN BA
3130APMR3, FEDERAL HOME LOAN BA
3130APNK7, FEDERAL HOME LOAN BA
3130APNR2, FEDERAL HOME LOAN BA
3130APQ73, FEDERAL HOME LOAN BA
3130APQ81, FEDERAL HOME LOAN BA
3130APQM0, FEDERAL HOME LOAN BA
3130APU45, FEDERAL HOME LOAN BA
3130APU78, FEDERAL HOME LOAN BA
3130APUQ6, FEDERAL HOME LOAN BA
3130APWR2, FEDERAL HOME LOAN BA
3130APZA6, FEDERAL HOME LOAN BA
3130AQ2M4, FEDERAL HOME LOAN BA
3130AQ3G6, FEDERAL HOME LOAN BA
3130AQ3N1, FEDERAL HOME LOAN BA
3130AQ5F6, FEDERAL HOME LOAN BA
3130AQ5P4, FEDERAL HOME LOAN BA
3130AQ5Q2, FEDERAL HOME LOAN BA
3130AQAK9, FEDERAL HOME LOAN BA
3130AQAW3, FEDERAL HOME LOAN BA
3130AQDD2, FEDERAL HOME LOAN BA
3130AQDX8, FEDERAL HOME LOAN BA
3130AQDY6, FEDERAL HOME LOAN BA
3130AQEV1, FEDERAL HOME LOAN BA
3130AQF65, FEDERAL HOME LOAN BA
3130AQG80, FEDERAL HOME LOAN BA
3130AQGT4, FEDERAL HOME LOAN BA
3130AQHJ5, FEDERAL HOME LOAN BA
3130AQHN6, FEDERAL HOME LOAN BA
3130AQHV8, FEDERAL HOME LOAN BA
3130AQKN2, FEDERAL HOME LOAN BA
3130AQMS9, FEDERAL HOME LOAN BA
3130AQNY5, FEDERAL HOME LOAN BA
3130AQPE7, FEDERAL HOME LOAN BA
3130AQPH0, FEDERAL HOME LOAN BA
3130AQQ55, FEDERAL HOME LOAN BA
3130AQQ63, FEDERAL HOME LOAN BA
3130AQQK2, FEDERAL HOME LOAN BA
3130AQR62, FEDERAL HOME LOAN BA
3130AQSR5, FEDERAL HOME LOAN BA
3130AQUM3, FEDERAL HOME LOAN BA
3130AQW33, FEDERAL HOME LOAN BA
3130AQWH2, FEDERAL HOME LOAN BA
3130AQYA5, FEDERAL HOME LOAN BA
3130AQYG2, FEDERAL HOME LOAN BA
3130AR2L4, FEDERAL HOME LOAN BA
3130AR3C3, FEDERAL HOME LOAN BA
3130AR4U2, FEDERAL HOME LOAN   
3130ARA68, FEDERAL HOME LOAN BA
3130ARAB7, FEDERAL HOME LOAN BA
3130ARC66, FEDERAL HOME LOAN BA
3130ARFW6, FEDERAL HOME LOAN BA
3130ARFY2, FEDERAL HOME LOAN BA
3130ARGL9, FEDERAL HOME LOAN BA
3130ARGN5, FEDERAL HOME LOAN BA
3130ARGV7, FEDERAL HOME LOAN BA
3130ARJM4, FEDERAL HOME LOAN BA
3130ARKB6, FEDERAL HOME LOAN BA
3130ARKD2, FEDERAL HOME LOAN BA
3130ARKZ3, FEDERAL HOME LOAN BA
3130ARLD1, FEDERAL HOME LOAN BA
3130ARLT6, FEDERAL HOME LOAN BA
3130ARMA6, FEDERAL HOME LOAN BA
3130ARPD7, FEDERAL HOME LOAN BA
3130ARR52, FEDERAL HOME LOAN BA
3130ARRD5, FEDERAL HOME LOAN BA
3130ARSL6, FEDERAL HOME LOAN BA
3130ART43, FEDERAL HOME LOAN BA
3130ARTA9, FEDERAL HOME LOAN BA
3130ARTC5, FEDERAL HOME LOAN BA
3130ARTJ0, FEDERAL HOME LOAN BA
3130ARUR0, FEDERAL HOME LOAN BA
3130ARV65, FEDERAL HOME LOAN BA
3130ARVZ1, FEDERAL HOME LOAN BA
3130ARWF4, FEDERAL HOME LOAN BA
3130ARXL0, FEDERAL HOME LOAN BA
3130ARXY2, FEDERAL HOME LOAN BA
3130ARYF2, FEDERAL HOME LOAN BA
3130ARZS3, FEDERAL HOME LOAN BA
3130AS4R7, FEDERAL HOME LOAN BA
3130AS5M7, FEDERAL HOME LOAN BA
3130AS5N5, FEDERAL HOME LOAN BA
3130AS5T2, FEDERAL HOME LOAN BA
3130AS6A2, FEDERAL HOME LOAN BA
3130ASBM0, FEDERAL HOME LOAN BA
3130ASC31, FEDERAL HOME LOAN BA
3130ASDS5, FEDERAL HOME LOAN BA
3130ASE21, FEDERAL HOME LOAN BA
3130ASFB0, FEDERAL HOME LOAN BA
3130ASFQ7, FEDERAL HOME LOAN BA
3130ASGF0, FEDERAL HOME LOAN BA
3130ASGL7, FEDERAL HOME LOAN BA
3130ASGS2, FEDERAL HOME LOAN BA
3130ASH44, FEDERAL HOME LOAN BA
3130ASHK8, FEDERAL HOME LOAN BA
3130ASHW2, FEDERAL HOME LOAN BA
3130ASKM0, FEDERAL HOME LOAN BA
3130ASKR9, FEDERAL HOME LOAN BA
3130ASLA5, FEDERAL HOME LOAN BA
3130ASLP2, FEDERAL HOME LOAN BA
3130ASN54, FEDERAL HOME LOAN BA
3130ASPE3, FEDERAL HOME LOAN BA
3130ASRD3, FEDERAL HOME LOAN   
3130ASRJ0, FEDERAL HOME LOAN BA
3130ASS67, FEDERAL HOME LOAN   
3130ASSJ9, FEDERAL HOME LOAN   
3130ASU64, FEDERAL HOME LOAN BA
3130ASWC9, FEDERAL HOME LOAN BA
3130ASWF2, FEDERAL HOME LOAN BA
3130ASWQ8, FEDERAL HOME LOAN BA
3130ASWU9, FEDERAL HOME LOAN   
3130ASWX3, FEDERAL HOME LOAN   
3130ASXM6, FEDERAL HOME LOAN BA
3130ASY78, FEDERAL HOME LOAN BA
3130ASYR4, FEDERAL HOME LOAN BA
3130ASZ44, FEDERAL HOME LOAN BA
3130ASZ69, FEDERAL HOME LOAN BA
3130ASZA0, FEDERAL HOME LOAN BA
3130ASZD4, FEDERAL HOME LOAN BA
3130ASZG7, FEDERAL HOME LOAN BA
3130AT3C9, FEDERAL HOME LOAN BA
3130AT3D7, FEDERAL HOME LOAN BA
3130AT3P0, FEDERAL HOME LOAN BA
3130AT4M6, FEDERAL HOME LOAN BA
3130AT5C7, FEDERAL HOME LOAN BA
3130AT6G7, FEDERAL HOME LOAN BA
3130ATBJ5, FEDERAL HOME LOAN BA
3130ATBM8, FEDERAL HOME LOAN BA
3130ATBS5, FEDERAL HOME LOAN BA
3130ATBT3, FEDERAL HOME LOAN BA
3130ATBZ9, FEDERAL HOME LOAN BA
3130ATCE5, FEDERAL HOME LOAN BA
3130ATCG0, FEDERAL HOME LOAN BA
3130ATCL9, FEDERAL HOME LOAN BA
3130ATEW3, FEDERAL HOME LOAN BA
3130ATF28, FEDERAL HOME LOAN BA
3130ATF77, FEDERAL HOME LOAN BA
3130ATFY8, FEDERAL HOME LOAN BA
3130ATG35, FEDERAL HOME LOAN BA
3130ATGR2, FEDERAL HOME LOAN BA
3130ATHG5, FEDERAL HOME LOAN BA
3130ATHU4, FEDERAL HOME LOAN BA
3130ATHV2, FEDERAL HOME LOAN BA
3130ATHW0, FEDERAL HOME LOAN BA
3130ATL88, FEDERAL HOME LOAN BA
3130ATLJ4, FEDERAL HOME LOAN BA
3130ATMC8, FEDERAL HOME LOAN BA
3130ATMQ7, FEDERAL HOME LOAN BA
3130ATN78, FEDERAL HOME LOAN BA
3130ATNZ6, FEDERAL HOME LOAN BA
3130ATT31, FEDERAL HOME LOAN BA
3130ATUQ8, FEDERAL HOME LOAN BA
3130ATUR6, FEDERAL HOME LOAN BA
3130ATVC8, FEDERAL HOME LOAN BA
3130ATX69, FEDERAL HOME LOAN BA
3130ATXJ1, FEDERAL HOME LOAN BA
3130ATYN1, FEDERAL HOME LOAN BA
3130ATZU4, FEDERAL HOME LOAN BA
3130AU5E0, FEDERAL HOME LOAN BA
3130AUA87, FEDERAL HOME LOAN BA
3130AUBL7, FEDERAL HOME LOAN BA
3130AUBW3, FEDERAL HOME LOAN BA
3130AUCW2, FEDERAL HOME LOAN BA
3130AUGJ7, FEDERAL HOME LOAN BA
3130AUJA3, FEDERAL HOME LOAN BA
3130AUJM7, FEDERAL HOME LOAN BA
3130AUJV7, FEDERAL HOME LOAN BA
3130AUK60, FEDERAL HOME LOAN BA
3130AULQ5, FEDERAL HOME LOAN BA
3130AUND2, FEDERAL HOME LOAN BA
3130AUNQ3, FEDERAL HOME LOAN BA
3130AUP81, FEDERAL HOME LOAN BA
3130AUPD0, FEDERAL HOME LOAN BA
3130AUPL2, FEDERAL HOME LOAN BA
3130AUQH0, FEDERAL HOME LOAN BA
3130AUQL1, FEDERAL HOME LOAN BA
3130AUQU1, FEDERAL HOME LOAN BA
3130AURF3, FEDERAL HOME LOAN BA
3130AUS62, FEDERAL HOME LOAN BA
3130AUS70, FEDERAL HOME LOAN BA
3130AUS88, FEDERAL HOME LOAN BA
3130AUSS4, FEDERAL HOME LOAN BA
3130AUSY1, FEDERAL HOME LOAN BA
3130AUTE4, FEDERAL HOME LOAN BA
3130AUTJ3, FEDERAL HOME LOAN BA
3130AUUR3, FEDERAL HOME LOAN BA
3130AUUV4, FEDERAL HOME LOAN BA
3130AUV27, FEDERAL HOME LOAN BA
3130AUX33, FEDERAL HOME LOAN BA
3130AUXC3, FEDERAL HOME LOAN BA
3130AUXZ2, FEDERAL HOME LOAN BA
3130AUZ49, FEDERAL HOME LOAN BA
3130AV3V2, FEDERAL HOME LOAN BA
3130AV4S8, FEDERAL HOME LOAN BA
3130AV5N8, FEDERAL HOME LOAN   
3130AV7L0, FEDERAL HOME LOAN BA
3130AVBE1, FEDERAL HOME LOAN BA
3130AVCN0, FEDERAL HOME LOAN BA
3130AVD41, FEDERAL HOME LOAN BA
3130AVLV2, FEDERAL HOME LOAN BA
3130AVNE8, FEDERAL HOME LOAN BA
3130AVNJ7, FEDERAL HOME LOAN BA
3130AVPT3, FEDERAL HOME LOAN BA
3130AVSH6, FEDERAL HOME LOAN BA
3130AVSW3, FEDERAL HOME LOAN BA
3130AVT93, FEDERAL HOME LOAN BA
3130AVUH3, FEDERAL HOME LOAN BA
3130AVVN9, FEDERAL HOME LOAN BA
3130AVVQ2, FEDERAL HOME LOAN BA
3130AVVT6, FEDERAL HOME LOAN BA
3130AVWG3, FEDERAL HOME LOAN BA
3130AVWN8, FEDERAL HOME LOAN BA
3130AVXF4, FEDERAL HOME LOAN BA
3130AVXL1, FEDERAL HOME LOAN BA
3130AVYE6, FEDERAL HOME LOAN BA
3130AVZ47, FEDERAL HOME LOAN BA
3130AVZQ8, FEDERAL HOME LOAN BA
3130AW2D1, FEDERAL HOME LOAN BA
3130AW2E9, FEDERAL HOME LOAN BA
3130AW2R0, FEDERAL HOME LOAN BA
3130AW2S8, FEDERAL HOME LOAN BA
3130AW3D0, FEDERAL HOME LOAN BA
3130AW4T4, FEDERAL HOME LOAN BA
3130AW4U1, FEDERAL HOME LOAN BA
3130AW5S5, FEDERAL HOME LOAN BA
3130AW6G0, FEDERAL HOME LOAN BA
3130AW6U9, FEDERAL HOME LOAN BA
3130AW6W5, FEDERAL HOME LOAN BA
3130AW7L8, FEDERAL HOME LOAN BA
3130AWAD2, FEDERAL HOME LOAN BA
3130AWBY5, FEDERAL HOME LOAN   
3130AWBZ2, FEDERAL HOME LOAN BA
3130AWC24, FEDERAL HOME LOAN BA
3130AWCZ1, FEDERAL HOME LOAN BA
3130AWD80, FEDERAL HOME LOAN BA
3130AWDW7, FEDERAL HOME LOAN BA
3130AWE22, FEDERAL HOME LOAN BA
3130AWE48, FEDERAL HOME LOAN BA
3130AWE55, FEDERAL HOME LOAN BA
3130AWEE6, FEDERAL HOME LOAN BA
3130AWF39, FEDERAL HOME LOAN BA
3130AWFW5, FEDERAL HOME LOAN BA
3130AWG20, FEDERAL HOME LOAN BA
3130AWG38, FEDERAL HOME LOAN BA
3130AWGB0, FEDERAL HOME LOAN   
3130AWGH7, FEDERAL HOME LOAN BA
3130AWGR5, FEDERAL HOME LOAN   
3130AWGS3, FEDERAL HOME LOAN   
3130AWH29, FEDERAL HOME LOAN BA
3130AWHG8, FEDERAL HOME LOAN BA
3130AWHT0, FEDERAL HOME LOAN   
3130AWHW3, FEDERAL HOME LOAN   
3130AWJ92, FEDERAL HOME LOAN BA
3130AWJA9, FEDERAL HOME LOAN BA
3132X0PY1, FEDERAL AGRIC MTG   
313309AP1, FEDERAL EXPRESS CORP
31331JP23, FEDERAL FARM CR BKS 
31331KW89, FEDERAL FARM CR BKS 
31331S5P4, FEDERAL FARM CR BKS 
31331VKU9, FEDERAL FARM CR BKS 
31331XFN7, FEDERAL FARM CR BKS 
31331XQ70, FEDERAL FARM CR BKS 
313376FE0, FEDERAL HOME LOAN   
3133EA4E5, FEDERAL FARM CR BKS 
3133EA7F9, FEDERAL FARM CR BKS 
3133EA7G7, FEDERAL FARM CR BKS 
3133EAE61, FEDERAL FARM CR BKS 
3133EAG44, FEDERAL FARM CR BKS 
3133EAG51, FEDERAL FARM CR BKS 
3133EAG69, FEDERAL FARM CR BKS 
3133EC3P7, FEDERAL FARM CR BKS 
3133EC4V3, FEDERAL FARM CR BKS 
3133EC6B5, FEDERAL FARM CR BKS 
3133ECB60, FEDERAL FARM CR BKS 
3133EDN32, FEDERAL FARM CR BKS 
3133EDRZ7, FEDERAL FARM CR BKS 
3133EDYU0, FEDERAL FARM CR BKS 
3133EEAD2, FEDERAL FARM CR BKS 
3133EEH29, FEDERAL FARM CR BKS 
3133EERX0, FEDERAL FARM CR BKS 
3133EEUF5, FEDERAL FARM CR BKS 
3133EEZK9, FEDERAL FARM CR BKS 
3133EFA72, FEDERAL FARM CR BKS 
3133EFDX2, FEDERAL FARM CR BKS 
3133EFH91, FEDERAL FARM CR BKS 
3133EFQU4, FEDERAL FARM CR BKS 
3133EGWX9, FEDERAL FARM CR BKS 
3133EH3S0, FEDERAL FARM CR BKS 
3133EH3T8, FEDERAL FARM CR BKS 
3133EHCU5, FEDERAL FARM CR BKS 
3133EHGP2, FEDERAL FARM CR BKS 
3133EHHD8, FEDERAL FARM CR BKS 
3133EHJR5, FEDERAL FARM CR BKS 
3133EHNQ2, FEDERAL FARM CR BKS 
3133EHNR0, FEDERAL FARM CR BKS 
3133EHSL8, FEDERAL FARM CR BKS 
3133EHTW3, FEDERAL FARM CR BKS 
3133EHU50, FEDERAL FARM CR BKS 
3133EHWV1, FEDERAL FARM CR BKS 
3133EHYF4, FEDERAL FARM CR BKS 
3133EHYG2, FEDERAL FARM CR BKS 
